"gene_id","gene_symbol","ENTREZID","cell_type","rank_stat"
"ENSG00000254004","ZNF260","339324","B_cells",1.72424577243326
"ENSG00000135677","GNS","2799","B_cells",1.72387267598315
"ENSG00000180957","PITPNB","23760","B_cells",1.72241017206737
"ENSG00000186891","TNFRSF18","8784","B_cells",1.72143870887624
"ENSG00000179833","SERTAD2","9792","B_cells",1.71706443757158
"ENSG00000177189","RPS6KA3","6197","B_cells",1.71666061328988
"ENSG00000204351","SKIV2L","6499","B_cells",1.71582511629088
"ENSG00000153487","ING1","3621","B_cells",1.7150330090532
"ENSG00000261087","KB-1460A1.5","115830329","B_cells",1.71404184043591
"ENSG00000164330","EBF1","1879","B_cells",1.71317029870842
"ENSG00000121931","LRIF1","55791","B_cells",1.71247952727274
"ENSG00000106771","TMEM245","23731","B_cells",1.71196569122644
"ENSG00000175073","VCPIP1","80124","B_cells",1.71166359154513
"ENSG00000062725","APPBP2","10513","B_cells",1.71025106311233
"ENSG00000172409","CLP1","10978","B_cells",1.71000112180176
"ENSG00000130023","ERMARD","55780","B_cells",1.70880668533984
"ENSG00000178053","MLF1","4291","B_cells",1.70863762786181
"ENSG00000130038","CRACR2A","84766","B_cells",1.7057680857233
"ENSG00000196664","TLR7","51284","B_cells",1.70525042880691
"ENSG00000184634","MED12","9968","B_cells",1.70368873923251
"ENSG00000101856","PGRMC1","10857","B_cells",1.70199830333674
"ENSG00000120458","MSANTD2","79684","B_cells",1.70111915285252
"ENSG00000100815","TRIP11","9321","B_cells",1.6985809389801
"ENSG00000154319","FAM167A","83648","B_cells",1.69825316554932
"ENSG00000182919","C11orf54","28970","B_cells",1.69790279009701
"ENSG00000175104","TRAF6","7189","B_cells",1.69786327078329
"ENSG00000063176","SPHK2","56848","B_cells",1.69491499113133
"ENSG00000186666","BCDIN3D","144233","B_cells",1.69462145640166
"ENSG00000155744","FAM126B","285172","B_cells",1.69433638565644
"ENSG00000196455","PIK3R4","30849","B_cells",1.6934082995772
"ENSG00000090104","RGS1","5996","B_cells",1.69217488793654
"ENSG00000008513","ST3GAL1","6482","B_cells",1.69179416381385
"ENSG00000113240","CLK4","57396","B_cells",1.69077554183104
"ENSG00000116984","MTR","4548","B_cells",1.6885165165736
"ENSG00000164406","LEAP2","116842","B_cells",1.68777729279709
"ENSG00000184205","TSPYL2","64061","B_cells",1.68674043670086
"ENSG00000126709","IFI6","2537","B_cells",1.6865239988419
"ENSG00000163848","ZNF148","7707","B_cells",1.6862011972984
"ENSG00000138767","CNOT6L","246175","B_cells",1.68570747200999
"ENSG00000163694","RBM47","54502","B_cells",1.68544368668855
"ENSG00000169905","TOR1AIP2","163590","B_cells",1.68536549029402
"ENSG00000131375","CAPN7","23473","B_cells",1.68518914395291
"ENSG00000196911","KPNA5","3841","B_cells",1.68509600156091
"ENSG00000213762","ZNF134","7693","B_cells",1.68484203905942
"ENSG00000169926","KLF13","51621","B_cells",1.68478953887443
"ENSG00000126391","FRMD8","83786","B_cells",1.68449008191623
"ENSG00000206418","RAB12","201475","B_cells",1.68420051020177
"ENSG00000115919","KYNU","8942","B_cells",1.68354292810482
"ENSG00000128590","DNAJB9","4189","B_cells",1.68067626021446
"ENSG00000135469","COQ10A","93058","B_cells",1.68024578250442
"ENSG00000101343","CRNKL1","51340","B_cells",1.67393515565149
"ENSG00000113163","COL4A3BP","10087","B_cells",1.67247161155269
"ENSG00000086061","DNAJA1","3301","B_cells",1.66951363894799
"ENSG00000108219","TSPAN14","81619","B_cells",1.66927439647193
"ENSG00000100330","MTMR3","8897","B_cells",1.66681106563047
"ENSG00000124788","ATXN1","6310","B_cells",1.66576624201207
"ENSG00000132326","PER2","8864","B_cells",1.66435324806452
"ENSG00000198146","ZNF770","54989","B_cells",1.66368354003575
"ENSG00000136295","TTYH3","80727","B_cells",1.66306315596147
"ENSG00000256628","ZBTB11-AS1","100009676","B_cells",1.66269498289067
"ENSG00000156500","FAM122C","159091","B_cells",1.66066286565963
"ENSG00000137942","FNBP1L","54874","B_cells",1.66050864126024
"ENSG00000256771","ZNF253","56242","B_cells",1.65891187745077
"ENSG00000116406","EDEM3","80267","B_cells",1.65867566290653
"ENSG00000136932","TRMO","51531","B_cells",1.65722416261598
"ENSG00000112297","AIM1","202","B_cells",1.65632933831679
"ENSG00000054282","SDCCAG8","10806","B_cells",1.65581219236879
"ENSG00000168404","MLKL","197259","B_cells",1.65541008915865
"ENSG00000009413","REV3L","5980","B_cells",1.65377493668088
"ENSG00000112378","PERP","64065","B_cells",1.65293744114956
"ENSG00000256525","POLG2","11232","B_cells",1.65289269021909
"ENSG00000168517","HEXIM2","124790","B_cells",1.65202504670415
"ENSG00000144867","SRPRB","58477","B_cells",1.6512340050133
"ENSG00000163785","RYK","6259","B_cells",1.65123145370622
"ENSG00000126804","ZBTB1","22890","B_cells",1.64896878979105
"ENSG00000166435","XRRA1","143570","B_cells",1.6468644306142
"ENSG00000100441","KHNYN","23351","B_cells",1.64555010867741
"ENSG00000163644","PPM1K","152926","B_cells",1.64319800176434
"ENSG00000184277","TM2D3","80213","B_cells",1.63785868695031
"ENSG00000158869","FCER1G","2207","B_cells",1.63455783012406
"ENSG00000197122","SRC","6714","B_cells",1.63293209128045
"ENSG00000116922","C1orf109","54955","B_cells",1.63261397464559
"ENSG00000100221","JOSD1","9929","B_cells",1.63225712974678
"ENSG00000166446","CDYL2","124359","B_cells",1.63204364426698
"ENSG00000107554","DNMBP","23268","B_cells",1.63167515281671
"ENSG00000187764","SEMA4D","10507","B_cells",1.63137632920328
"ENSG00000112167","SAYSD1","55776","B_cells",1.63030470090055
"ENSG00000196812","ZSCAN16","80345","B_cells",1.63017607571339
"ENSG00000155307","SAMSN1","64092","B_cells",1.6297340437327
"ENSG00000145416","MARCH1","55016","B_cells",1.62970544177909
"ENSG00000164168","TMEM184C","55751","B_cells",1.6271227151528
"ENSG00000158467","AHCYL2","23382","B_cells",1.62623886836956
"ENSG00000120889","TNFRSF10B","8795","B_cells",1.6258234910544
"ENSG00000130758","MAP3K10","4294","B_cells",1.6250903900818
"ENSG00000100393","EP300","2033","B_cells",1.62453031255989
"ENSG00000179195","ZNF664","144348","B_cells",1.62367682938646
"ENSG00000130396","MLLT4","4301","B_cells",1.62360126524489
"ENSG00000269713","NBPF9","400818","B_cells",1.62331318365598
"ENSG00000177374","HIC1","3090","B_cells",1.62176763256233
"ENSG00000221909","FAM200A","221786","B_cells",1.62144338264917
"ENSG00000120899","PTK2B","2185","B_cells",1.62136678042747
"ENSG00000080815","PSEN1","5663","B_cells",1.62064143842598
"ENSG00000197362","ZNF786","136051","B_cells",1.62010626490221
"ENSG00000178695","KCTD12","115207","B_cells",1.61998569399896
"ENSG00000144233","AMMECR1L","83607","B_cells",1.61946282214863
"ENSG00000169762","TAPT1","202018","B_cells",1.61582279461961
"ENSG00000181007","ZFP82","284406","B_cells",1.61500865717115
"ENSG00000234184","RP5-887A10.1","101927412","B_cells",1.61425110730302
"ENSG00000137054","POLR1E","64425","B_cells",1.61301328796744
"ENSG00000108587","GOSR1","9527","B_cells",1.61231316885396
"ENSG00000167528","ZNF641","121274","B_cells",1.60846274741442
"ENSG00000119922","IFIT2","3433","B_cells",1.60608305279993
"ENSG00000181722","ZBTB20","26137","B_cells",1.60572058491533
"ENSG00000042088","TDP1","55775","B_cells",1.60535040245747
"ENSG00000186594","MIR22HG","84981","B_cells",1.60465495418226
"ENSG00000090382","LYZ","4069","B_cells",1.60125438500709
"ENSG00000119787","ATL2","64225","B_cells",1.59887964035013
"ENSG00000081087","OSTM1","28962","B_cells",1.59795677643484
"ENSG00000196083","IL1RAP","3556","B_cells",1.59790304322492
"ENSG00000176476","SGF29","112869","B_cells",1.59694499992894
"ENSG00000102531","FNDC3A","22862","B_cells",1.59672150422552
"ENSG00000169446","MMGT1","93380","B_cells",1.59663762519765
"ENSG00000004660","CAMKK1","84254","B_cells",1.59570650482552
"ENSG00000245532","NEAT1","283131","B_cells",1.59339730848055
"ENSG00000163795","ZNF513","130557","B_cells",1.59133966045334
"ENSG00000184208","C22orf46","79640","B_cells",1.58963272027488
"ENSG00000134318","ROCK2","9475","B_cells",1.5881767697559
"ENSG00000127993","RBM48","84060","B_cells",1.58772776709967
"ENSG00000163874","ZC3H12A","80149","B_cells",1.5874871889346
"ENSG00000127995","CASD1","64921","B_cells",1.58715312243125
"ENSG00000186111","PIP5K1C","23396","B_cells",1.58646416883111
"ENSG00000119866","BCL11A","53335","B_cells",1.58569974971887
"ENSG00000182359","KBTBD3","143879","B_cells",1.58327725708585
"ENSG00000096654","ZNF184","7738","B_cells",1.58178128848438
"ENSG00000161217","PCYT1A","5130","B_cells",1.58176457110938
"ENSG00000116285","ERRFI1","54206","B_cells",1.58118031656736
"ENSG00000138756","BMP2K","55589","B_cells",1.58045811282576
"ENSG00000160199","PKNOX1","5316","B_cells",1.57919875351051
"ENSG00000167635","ZNF146","7705","B_cells",1.57856007623945
"ENSG00000119537","KDSR","2531","B_cells",1.57811585703557
"ENSG00000007264","MATK","4145","B_cells",1.57634876072177
"ENSG00000100722","ZC3H14","79882","B_cells",1.57613719819878
"ENSG00000040531","CTNS","1497","B_cells",1.57531175677168
"ENSG00000167302","ENTHD2","146705","B_cells",1.57441575286291
"ENSG00000132356","PRKAA1","5562","B_cells",1.5740045073789
"ENSG00000118217","ATF6","22926","B_cells",1.57371599879072
"ENSG00000120733","KDM3B","51780","B_cells",1.57339182174895
"ENSG00000158773","USF1","7391","B_cells",1.57313343626685
"ENSG00000174197","MGA","23269","B_cells",1.57297716443545
"ENSG00000170222","ADPRM","56985","B_cells",1.57263842007503
"ENSG00000076321","KLHL20","27252","B_cells",1.57258135535682
"ENSG00000124374","PAIP2B","400961","B_cells",1.57213437776638
"ENSG00000173889","PHC3","80012","B_cells",1.57135526408697
"ENSG00000117408","IPO13","9670","B_cells",1.57083992216033
"ENSG00000130203","APOE","348","B_cells",1.56972022925734
"ENSG00000151893","CACUL1","143384","B_cells",1.56950623954982
"ENSG00000113971","NPHP3","27031","B_cells",1.56873581869901
"ENSG00000239306","RBM14","10432","B_cells",1.5678060848969
"ENSG00000019995","ZRANB1","54764","B_cells",1.56747546420149
"ENSG00000036054","TBC1D23","55773","B_cells",1.56727876278259
"ENSG00000100425","BRD1","23774","B_cells",1.56493071849823
"ENSG00000006125","AP2B1","163","B_cells",1.56344406284954
"ENSG00000167483","FAM129C","199786","B_cells",1.56334139539526
"ENSG00000125834","STK35","140901","B_cells",1.56216882268514
"ENSG00000101445","PPP1R16B","26051","B_cells",1.56184461481812
"ENSG00000206573","THUMPD3-AS1","440944","B_cells",1.55879738485389
"ENSG00000096070","BRPF3","27154","B_cells",1.55844364481533
"ENSG00000197329","PELI1","57162","B_cells",1.55842717012103
"ENSG00000163806","SPDYA","245711","B_cells",1.55624452725446
"ENSG00000078043","PIAS2","9063","B_cells",1.55586687269123
"ENSG00000110851","PRDM4","11108","B_cells",1.55554659490392
"ENSG00000117335","CD46","4179","B_cells",1.55531186939759
"ENSG00000136448","NMT1","4836","B_cells",1.55362725006019
"ENSG00000153253","SCN3A","6328","B_cells",1.55300216818518
"ENSG00000183475","ASB7","140460","B_cells",1.55228140365001
"ENSG00000162769","FLVCR1","28982","B_cells",1.55209064238069
"ENSG00000185220","PGBD2","267002","B_cells",1.55161880949095
"ENSG00000167034","NKX3-1","4824","B_cells",1.54885667243467
"ENSG00000136813","KIAA0368","23392","B_cells",1.54869986707241
"ENSG00000141646","SMAD4","4089","B_cells",1.54855692931989
"ENSG00000134460","IL2RA","3559","B_cells",1.54774593004637
"ENSG00000168283","BMI1","648","B_cells",1.54753922211063
"ENSG00000073417","PDE8A","5151","B_cells",1.54692947835551
"ENSG00000013016","EHD3","30845","B_cells",1.54622767805919
"ENSG00000198040","ZNF84","7637","B_cells",1.54519943343716
"ENSG00000149577","SIDT2","51092","B_cells",1.54314397757006
"ENSG00000149639","SOGA1","140710","B_cells",1.5420395999145
"ENSG00000150527","CTAGE5","4253","B_cells",1.54092619533142
"ENSG00000163399","ATP1A1","476","B_cells",1.5405226109722
"ENSG00000128604","IRF5","3663","B_cells",1.53918109772762
"ENSG00000164506","STXBP5","134957","B_cells",1.5376274159707
"ENSG00000145016","RUBCN","9711","B_cells",1.53739345541504
"ENSG00000111785","RIC8B","55188","B_cells",1.53716297690248
"ENSG00000144736","SHQ1","55164","B_cells",1.53563150119592
"ENSG00000138303","ASCC1","51008","B_cells",1.53434705562592
"ENSG00000123444","KBTBD4","55709","B_cells",1.53378642019498
"ENSG00000158156","XKR8","55113","B_cells",1.53354992129312
"ENSG00000072694","FCGR2B","2213","B_cells",1.53153310359586
"ENSG00000130749","ZC3H4","23211","B_cells",1.53101920799337
"ENSG00000146802","TMEM168","64418","B_cells",1.53049877259155
"ENSG00000116717","GADD45A","1647","B_cells",1.52905532544835
"ENSG00000089094","KDM2B","84678","B_cells",1.52866728716601
"ENSG00000197372","ZNF675","171392","B_cells",1.52654397453929
"ENSG00000173276","ZBTB21","49854","B_cells",1.5257204208151
"ENSG00000146425","DYNLT1","6993","B_cells",1.52556024592605
"ENSG00000130939","UBE4B","10277","B_cells",1.52543466405523
"ENSG00000165671","NSD1","64324","B_cells",1.52508329597171
"ENSG00000013725","CD6","923","B_cells",1.52484846201085
"ENSG00000089091","DZANK1","55184","B_cells",1.52481721520814
"ENSG00000134294","SLC38A2","54407","B_cells",1.52476456890526
"ENSG00000147996","CBWD5","220869","B_cells",1.52288453213375
"ENSG00000225733","FGD5-AS1","100505641","B_cells",1.52241093253251
"ENSG00000171617","ENC1","8507","B_cells",1.51737130832035
"ENSG00000088970","KIZ","55857","B_cells",1.51699528828021
"ENSG00000115267","IFIH1","64135","B_cells",1.51611232537644
"ENSG00000121417","ZNF211","10520","B_cells",1.51469724266886
"ENSG00000042429","MED17","9440","B_cells",1.51291419454892
"ENSG00000119661","DNAL1","83544","B_cells",1.51240836348439
"ENSG00000172183","ISG20","3669","B_cells",1.51118107517788
"ENSG00000085982","USP40","55230","B_cells",1.50986752419907
"ENSG00000224660","SH3BP5-AS1","100505696","B_cells",1.50958302031354
"ENSG00000068323","TFE3","7030","B_cells",1.50682899886307
"ENSG00000169016","E2F6","1876","B_cells",1.50670746426318
"ENSG00000131725","WDR44","54521","B_cells",1.50552227372189
"ENSG00000101391","CDK5RAP1","51654","B_cells",1.50347774226754
"ENSG00000114439","BBX","56987","B_cells",1.50265250141034
"ENSG00000117597","DIEXF","27042","B_cells",1.50187521667102
"ENSG00000270164","LINC01480","101927931","B_cells",1.50128927733369
"ENSG00000173681","CXorf23","256643","B_cells",1.50100103594435
"ENSG00000015171","ZMYND11","10771","B_cells",1.50002080274286
"ENSG00000204305","AGER","177","B_cells",1.49947280042921
"ENSG00000186130","ZBTB6","10773","B_cells",1.49931546998086
"ENSG00000248019","FAM13A-AS1","285512","B_cells",1.49806457633192
"ENSG00000169057","MECP2","4204","B_cells",1.4980386322114
"ENSG00000165029","ABCA1","19","B_cells",1.49797811838898
"ENSG00000135999","EPC2","26122","B_cells",1.49782836670986
"ENSG00000170871","KIAA0232","9778","B_cells",1.49772727130062
"ENSG00000116044","NFE2L2","4780","B_cells",1.49764450135006
"ENSG00000166326","TRIM44","54765","B_cells",1.49704708144492
"ENSG00000197555","SIPA1L1","26037","B_cells",1.49699302242665
"ENSG00000106404","CLDN15","24146","B_cells",1.49687553993511
"ENSG00000215067","ALOX12-AS1","100506713","B_cells",1.49575555768618
"ENSG00000149658","YTHDF1","54915","B_cells",1.49423821516331
"ENSG00000146757","ZNF92","168374","B_cells",1.49254394451387
"ENSG00000103064","SLC7A6","9057","B_cells",1.49176108595422
"ENSG00000101624","CEP76","79959","B_cells",1.49068901476131
"ENSG00000072958","AP1M1","8907","B_cells",1.49024068201507
"ENSG00000072736","NFATC3","4775","B_cells",1.48935545366337
"ENSG00000153989","NUS1","116150","B_cells",1.48930016615756
"ENSG00000083814","ZNF671","79891","B_cells",1.48916499000734
"ENSG00000074935","TUBE1","51175","B_cells",1.48857814166364
"ENSG00000135763","URB2","9816","B_cells",1.48851822666834
"ENSG00000183044","ABAT","18","B_cells",1.48752369578898
"ENSG00000165140","FBP1","2203","B_cells",1.48738412053537
"ENSG00000136205","TNS3","64759","B_cells",1.48607694302796
"ENSG00000171867","PRNP","5621","B_cells",1.48518826553966
"ENSG00000163510","CWC22","57703","B_cells",1.48431058785443
"ENSG00000178971","CTC1","80169","B_cells",1.48398033641126
"ENSG00000189283","FHIT","2272","B_cells",1.4831055115033
"ENSG00000153339","TRAPPC8","22878","B_cells",1.48294493613461
"ENSG00000164086","DUSP7","1849","B_cells",1.48239277115103
"ENSG00000154803","FLCN","201163","B_cells",1.48185071184486
"ENSG00000033800","PIAS1","8554","B_cells",1.48130790241324
"ENSG00000165030","NFIL3","4783","B_cells",1.47948476614379
"ENSG00000092439","TRPM7","54822","B_cells",1.47879406581312
"ENSG00000101442","ACTR5","79913","B_cells",1.47801179325898
"ENSG00000196323","ZBTB44","29068","B_cells",1.47709654144957
"ENSG00000162775","RBM15","64783","B_cells",1.47601347879224
"ENSG00000131023","LATS1","9113","B_cells",1.47563701597137
"ENSG00000168256","NKIRAS2","28511","B_cells",1.47494145866897
"ENSG00000119820","YIPF4","84272","B_cells",1.47439019773738
"ENSG00000107362","ABHD17B","51104","B_cells",1.47421677024596
"ENSG00000121057","AKAP1","8165","B_cells",1.47410856668847
"ENSG00000204576","PRR3","80742","B_cells",1.47408678390447
"ENSG00000113595","TRIM23","373","B_cells",1.47213332754109
"ENSG00000186352","ANKRD37","353322","B_cells",1.47068911836002
"ENSG00000174607","UGT8","7368","B_cells",1.46851122927359
"ENSG00000165417","GTF2A1","2957","B_cells",1.4684018698717
"ENSG00000178075","GRAMD1C","54762","B_cells",1.46833991681502
"ENSG00000197961","ZNF121","7675","B_cells",1.46813282074697
"ENSG00000117713","ARID1A","8289","B_cells",1.46754800349992
"ENSG00000166432","ZMAT1","84460","B_cells",1.46555393459029
"ENSG00000171466","ZNF562","54811","B_cells",1.46482513099052
"ENSG00000196352","CD55","1604","B_cells",1.46127481314051
"ENSG00000106609","TMEM248","55069","B_cells",1.46087745815391
"ENSG00000112486","CCR6","1235","B_cells",1.45976783038745
"ENSG00000162959","MEMO1","51072","B_cells",1.45906799450628
"ENSG00000120696","KBTBD7","84078","B_cells",1.45837343321398
"ENSG00000186001","LRCH3","84859","B_cells",1.45675817689707
"ENSG00000172046","USP19","10869","B_cells",1.45381953185502
"ENSG00000196227","FAM217B","63939","B_cells",1.4535812871459
"ENSG00000164631","ZNF12","7559","B_cells",1.4519571371804
"ENSG00000204348","DXO","1797","B_cells",1.45114533790148
"ENSG00000122203","KIAA1191","57179","B_cells",1.45103436403006
"ENSG00000163563","MNDA","4332","B_cells",1.44994439834862
"ENSG00000164949","GEM","2669","B_cells",1.44953444133026
"ENSG00000180376","CCDC66","285331","B_cells",1.44863579383569
"ENSG00000238142","RP11-108M9.4","105376805","B_cells",1.44779844716331
"ENSG00000150593","PDCD4","27250","B_cells",1.44733468619119
"ENSG00000115446","UNC50","25972","B_cells",1.44385380563199
"ENSG00000143322","ABL2","27","B_cells",1.44363022236876
"ENSG00000186951","PPARA","5465","B_cells",1.44359607302829
