"gene_id","cell_type","loo_direction_consistency","min_loo_logcpm_difference","max_loo_logcpm_difference"
"ENSG00000198728","B_cells",1,-0.453686556274511,-0.0276967735235027
"ENSG00000148840","B_cells",1,0.54062504279346,1.11073911357457
"ENSG00000166197","B_cells",0.666666666666667,-0.0709340683047621,0.504452062788555
"ENSG00000107862","B_cells",1,0.0530737983261522,0.316940458187077
"ENSG00000077150","B_cells",0.833333333333333,-0.412048589149535,0.0418623725778744
"ENSG00000107872","B_cells",0.5,-0.257750871526678,0.0691596494873981
"ENSG00000107874","B_cells",1,-0.668251815172362,-0.252209890290865
"ENSG00000138111","B_cells",0.833333333333333,-0.651191642937344,0.121922050915385
"ENSG00000138107","B_cells",1,-0.721321938235172,-0.222617290711216
"ENSG00000107882","B_cells",1,-0.683355332853775,-0.0303796365798974
"ENSG00000272933","B_cells",1,0.145886424072014,0.926962171264818
"ENSG00000171206","B_cells",0.333333333333333,-0.267243113491132,0.346513715826263
"ENSG00000138175","B_cells",1,-0.972912716466249,-0.324745642176614
"ENSG00000166272","B_cells",1,0.424721008348119,1.30959545111108
"ENSG00000166275","B_cells",0.666666666666667,-0.501453587977637,0.199989684939071
"ENSG00000076685","B_cells",0.666666666666667,-0.496420738030556,0.270684935958325
"ENSG00000156374","B_cells",0.333333333333333,-0.239036771729264,0.252021556072602
"ENSG00000148835","B_cells",0.333333333333333,-0.252615903656813,0.301161613002651
"ENSG00000173915","B_cells",0.833333333333333,-0.45888488597423,0.0159143460596027
"ENSG00000148843","B_cells",0.5,-0.193930222922641,0.22382085307743
"ENSG00000138172","B_cells",1,-0.883108505944424,-0.485021596726677
"ENSG00000107957","B_cells",1,0.338575702153729,1.2503347178465
"ENSG00000107960","B_cells",1,-0.652850394586463,-0.298018840419504
"ENSG00000065613","B_cells",0.666666666666667,-0.0313499484121857,0.356218580429572
"ENSG00000156384","B_cells",1,0.272693725050666,0.588241955944592
"ENSG00000148834","B_cells",1,-0.587138252324438,-0.0804206336976439
"ENSG00000148841","B_cells",1,0.0272975033915221,0.421374962533338
"ENSG00000108039","B_cells",1,-0.816937957278074,-0.0257154222427403
"ENSG00000148700","B_cells",1,0.175783818732536,0.796177135287591
"ENSG00000119950","B_cells",0.5,-0.206082416751091,0.61918430938837
"ENSG00000119953","B_cells",0.333333333333333,-0.219479341212574,0.195942136464374
"ENSG00000138166","B_cells",1,0.650557785440168,1.56112320543124
"ENSG00000108055","B_cells",1,-0.743369927214653,-0.0526009965435179
"ENSG00000203497","B_cells",1,-1.10620901015415,-0.212052169331674
"ENSG00000150593","B_cells",1,0.224727484866484,0.794772812061495
"ENSG00000214413","B_cells",1,-0.250740931762321,-0.0919816873155668
"ENSG00000108061","B_cells",1,0.140519280363306,0.278182417080481
"ENSG00000119927","B_cells",0.333333333333333,-0.435344712522844,0.598685271174076
"ENSG00000197142","B_cells",0.833333333333333,-0.691030918002471,0.0718203092775305
"ENSG00000023041","B_cells",0.666666666666667,-0.20198881844032,0.127436303039947
"ENSG00000151532","B_cells",0.833333333333333,-0.204367866464736,0.027886074986208
"ENSG00000165806","B_cells",1,-0.47524800196594,-0.22330163951886
"ENSG00000196865","B_cells",0.833333333333333,-0.470605856424112,0.779001845810239
"ENSG00000165813","B_cells",0.333333333333333,-0.340478956136398,0.461173483665942
"ENSG00000099204","B_cells",0.666666666666667,-0.514019206925142,0.397727374729005
"ENSG00000151553","B_cells",0.833333333333333,-0.893739105964034,0.154853200479849
"ENSG00000165832","B_cells",1,0.015385535738258,0.667719165576916
"ENSG00000225302","B_cells",0.333333333333333,-0.337349686470018,0.650207627247443
"ENSG00000165650","B_cells",1,0.188297625784312,0.579108135988195
"ENSG00000107560","B_cells",1,0.0747636832846226,0.609480865386118
"ENSG00000165669","B_cells",1,-0.312928659528084,-0.121909107134536
"ENSG00000151893","B_cells",1,0.365031306281599,0.878222410548246
"ENSG00000107581","B_cells",0.666666666666667,-0.148471024314151,0.298294118083081
"ENSG00000119979","B_cells",1,-1.16857522013705,-0.276343621975322
"ENSG00000183605","B_cells",1,0.0449680188350667,0.596603115722973
"ENSG00000165672","B_cells",1,-0.846335073962504,-0.290811209862557
"ENSG00000198873","B_cells",0.333333333333333,-0.258651034973561,0.0885821537772977
"ENSG00000148908","B_cells",1,-1.63364994325663,-0.400407450724177
"ENSG00000151923","B_cells",0.666666666666667,-0.131301420174822,0.115089043514849
"ENSG00000151929","B_cells",0.666666666666667,-0.12076659440066,0.92653564674622
"ENSG00000198825","B_cells",0.5,-0.139350261548638,0.239904332604805
"ENSG00000197771","B_cells",0.833333333333333,-0.0738079928289084,0.255712534956499
"ENSG00000107651","B_cells",0.833333333333333,-0.00933289752709765,0.600402659224136
"ENSG00000120008","B_cells",0.666666666666667,-0.184793281652624,0.32292704420837
"ENSG00000107669","B_cells",0.833333333333333,-0.165435300593156,0.392316614035112
"ENSG00000107672","B_cells",1,-0.772049349256029,-0.165680146283459
"ENSG00000107679","B_cells",1,0.230990484837844,0.786772649694401
"ENSG00000213185","B_cells",0.833333333333333,-0.0623458208294263,0.549460345085635
"ENSG00000179988","B_cells",0.166666666666667,-1.08865127221408,0.284898997414031
"ENSG00000095574","B_cells",0.666666666666667,-0.153950065431175,0.195664192631094
"ENSG00000196177","B_cells",0.833333333333333,-0.192326805549188,0.704054712454821
"ENSG00000154473","B_cells",1,-0.546839837953142,-0.0756641163776708
"ENSG00000182022","B_cells",0.833333333333333,-0.0668058376039924,0.671298956032258
"ENSG00000065154","B_cells",1,0.452165537544793,0.997546993662996
"ENSG00000107902","B_cells",1,-0.343818010891376,-0.0617297096382687
"ENSG00000189319","B_cells",0.833333333333333,-0.121224236280906,0.663076400586435
"ENSG00000203791","B_cells",0.333333333333333,-0.276475166366903,0.222229481157054
"ENSG00000165660","B_cells",0.666666666666667,-0.145899148276267,0.200154953147816
"ENSG00000019995","B_cells",1,0.321012209502014,0.836863360901498
"ENSG00000107938","B_cells",0.833333333333333,-0.0729908966738702,0.552233198374299
"ENSG00000188690","B_cells",0.5,-0.116980461478813,0.192777882069657
"ENSG00000107949","B_cells",1,-0.374816797479403,-0.0503891785019546
"ENSG00000089876","B_cells",0.333333333333333,-0.474344902238428,0.328469740443638
"ENSG00000132334","B_cells",0.666666666666667,-0.511769569190252,0.244710444880493
"ENSG00000148773","B_cells",1,-4.46859516394357,-1.79075346103322
"ENSG00000170430","B_cells",0.5,-0.257062738234024,0.357706007124801
"ENSG00000108010","B_cells",1,-0.975555807990537,-0.32634069005202
"ENSG00000175470","B_cells",0.5,-0.0942259614403786,0.31180942212375
"ENSG00000176171","B_cells",0.666666666666667,-0.918473456673884,0.386605799765041
"ENSG00000165752","B_cells",0.833333333333333,-1.06516932618813,0.0156975908159573
"ENSG00000171813","B_cells",1,0.76608779833008,1.44112946579232
"ENSG00000068383","B_cells",0.666666666666667,-0.171413650722524,0.18042140717185
"ENSG00000151651","B_cells",1,-0.564725990512606,-0.0821580823554875
"ENSG00000130640","B_cells",1,-0.733935477527488,-0.150314625410463
"ENSG00000198546","B_cells",1,-0.529978703711768,-0.112573550981063
"ENSG00000148803","B_cells",1,-0.755725172592276,-0.324251598457045
"ENSG00000127884","B_cells",1,-0.895324656167835,-0.34228032097147
"ENSG00000148832","B_cells",1,-0.829016694141673,-0.279343484857266
"ENSG00000148824","B_cells",1,-1.161607858974,-0.628769443657725
"ENSG00000073614","B_cells",1,0.0481489591506241,0.316496513999785
"ENSG00000120647","B_cells",0.833333333333333,-0.101006890951763,0.459942401221451
"ENSG00000171840","B_cells",0.833333333333333,-1.26841956860408,0.322859407797282
"ENSG00000060237","B_cells",1,0.0613128824683997,0.794685443741886
"ENSG00000082805","B_cells",1,-0.703765866341402,-0.109404575918659
"ENSG00000006831","B_cells",0.666666666666667,-0.228884115209046,0.259313292493627
"ENSG00000004478","B_cells",1,0.557621233107295,1.73848221534136
"ENSG00000258325","B_cells",1,-0.953226329977045,-0.310522207204896
"ENSG00000111203","B_cells",1,0.00644731246433139,0.367385494327176
"ENSG00000111206","B_cells",1,-2.71734726347207,-1.61517821306991
"ENSG00000171792","B_cells",1,-1.0458341329767,-0.366326704093241
"ENSG00000078246","B_cells",1,0.313894557304916,0.638945412836335
"ENSG00000130038","B_cells",1,0.634684259396288,1.09584118620801
"ENSG00000111224","B_cells",0.666666666666667,-0.111443659240697,0.0958894114169895
"ENSG00000118971","B_cells",1,0.182662245245146,0.613359330203343
"ENSG00000078237","B_cells",0.5,-0.272577659705938,0.797368604170266
"ENSG00000047621","B_cells",0.833333333333333,-0.829884116480407,0.131214637446595
"ENSG00000111247","B_cells",1,-1.39246232136814,-0.859653773829993
"ENSG00000010219","B_cells",1,-1.26839866338282,-0.492170317187542
"ENSG00000139180","B_cells",1,-0.737038823133195,-0.284149904808449
"ENSG00000010278","B_cells",0.666666666666667,-0.525925378982086,0.186072992036825
"ENSG00000139193","B_cells",1,-0.922682852005904,-0.455851553446806
"ENSG00000139192","B_cells",0.833333333333333,-0.388940207073099,0.160733002211308
"ENSG00000139190","B_cells",0.666666666666667,-0.518331695074578,0.149729028403854
"ENSG00000111639","B_cells",1,-1.78315805423848,-0.369457514701939
"ENSG00000010292","B_cells",1,-1.21084701391926,-0.864682641030723
"ENSG00000111640","B_cells",1,-1.84763496659622,-0.664482139742228
"ENSG00000010295","B_cells",0.666666666666667,-0.0427115227861061,0.366170740633577
"ENSG00000111641","B_cells",0.166666666666667,-0.464858731864259,0.376550220583975
"ENSG00000111642","B_cells",0.833333333333333,-0.312220374568279,0.0604964781855095
"ENSG00000184574","B_cells",1,0.247760752253941,0.976266258539096
"ENSG00000111653","B_cells",1,-0.680100913943418,-0.136319280211989
"ENSG00000126746","B_cells",1,0.283429719041473,0.763391507461654
"ENSG00000111652","B_cells",0.666666666666667,-0.373276089059178,0.418664607086337
"ENSG00000089693","B_cells",0.833333333333333,-0.320065418864263,0.0248789488100449
"ENSG00000159335","B_cells",1,-1.24465081822561,-0.783410186732155
"ENSG00000111665","B_cells",1,-3.81380775166925,-1.53829292428713
"ENSG00000111667","B_cells",0.833333333333333,-0.627639554902848,0.0631637538431349
"ENSG00000111669","B_cells",1,-1.07320883864088,-0.326190464042741
"ENSG00000010626","B_cells",0.666666666666667,-0.251248903388343,0.47089101727409
"ENSG00000111674","B_cells",0.666666666666667,-0.435596333126775,0.0744218051479217
"ENSG00000111676","B_cells",1,0.350492717572687,0.736387119793491
"ENSG00000111678","B_cells",1,-0.499014088368859,-0.126498131315494
"ENSG00000111679","B_cells",1,-1.05181652306454,-0.161345540363334
"ENSG00000215021","B_cells",1,-0.756237784675241,-0.207223553502108
"ENSG00000126749","B_cells",1,-0.796598031180037,-0.356028625456035
"ENSG00000111684","B_cells",1,-0.552107912327707,-0.417742441468209
"ENSG00000139182","B_cells",0.5,-0.156718655767012,0.289954193266161
"ENSG00000139197","B_cells",1,-1.20871977975048,-0.428193698299307
"ENSG00000059804","B_cells",0.5,-0.490187486488335,0.174926316769817
"ENSG00000065970","B_cells",0.833333333333333,-0.146349378822988,1.070429683978
"ENSG00000089818","B_cells",0.833333333333333,-0.0863106010705064,0.402527207089819
"ENSG00000111729","B_cells",0.833333333333333,-0.0115181021108777,0.43606591811828
"ENSG00000111732","B_cells",1,-4.30587722098879,-1.66037822294314
"ENSG00000166532","B_cells",1,0.0231658269299735,0.545154773992324
"ENSG00000111752","B_cells",0.833333333333333,-0.302801402739943,0.798178158808533
"ENSG00000003056","B_cells",1,0.295237221136691,0.496263868153032
"ENSG00000069493","B_cells",1,-0.653957468529108,-0.0708563861445679
"ENSG00000184293","B_cells",1,-0.361754606538659,-0.0376808306878411
"ENSG00000110848","B_cells",0.833333333333333,-0.0925766731922479,0.257836928308681
"ENSG00000110852","B_cells",0.333333333333333,-0.76051061161464,0.554144907870009
"ENSG00000139112","B_cells",0.666666666666667,-0.221575428481791,0.494099737092872
"ENSG00000111196","B_cells",1,-0.958291063040956,-0.219858196133573
"ENSG00000060138","B_cells",0.833333333333333,-0.0125047074753706,0.971520483510799
"ENSG00000111215","B_cells",1,0.368592187017997,1.13110289662056
"ENSG00000256537","B_cells",1,-0.956754357346282,-0.295930745849577
"ENSG00000139083","B_cells",1,0.0620722326618806,0.69777908614078
"ENSG00000165714","B_cells",0.833333333333333,-1.05887627994741,0.272649464458051
"ENSG00000111269","B_cells",1,0.0291958239135215,0.656203355940179
"ENSG00000111276","B_cells",1,0.545090131123578,0.975600339041055
"ENSG00000178878","B_cells",0.833333333333333,-0.1723528323283,1.26529328090511
"ENSG00000213782","B_cells",1,0.0840795242610781,0.47402165380056
"ENSG00000013583","B_cells",0.166666666666667,-0.344981317777959,0.256584594947582
"ENSG00000171681","B_cells",1,0.0229355443082699,0.726570645243714
"ENSG00000070019","B_cells",0.5,-0.85357424639609,0.16875874930351
"ENSG00000197837","B_cells",0.833333333333333,-0.846522586751725,0.180385018240504
"ENSG00000246705","B_cells",1,-2.22615060885063,-1.31290392089768
"ENSG00000084463","B_cells",0.666666666666667,-0.0836676376202359,0.49866347302838
"ENSG00000111348","B_cells",1,-0.615102316161206,-0.261986633129503
"ENSG00000023734","B_cells",0.5,-0.278180941946739,0.610635802567199
"ENSG00000023697","B_cells",1,-0.516229490915054,-0.177347622424253
"ENSG00000139154","B_cells",1,-0.304628086551806,-0.0799549788663416
"ENSG00000121350","B_cells",0.833333333333333,-0.0164216726107265,0.378895945481162
"ENSG00000004700","B_cells",0.833333333333333,-0.168030381496759,0.0436407002179049
"ENSG00000111711","B_cells",0.833333333333333,-0.162651643830353,0.391790974764107
"ENSG00000111716","B_cells",1,-1.06840456151912,-0.462059039975743
"ENSG00000111726","B_cells",0.833333333333333,-0.103958351350738,0.0505452238988591
"ENSG00000111731","B_cells",0.833333333333333,-0.126397464846549,0.996241110317436
"ENSG00000139163","B_cells",1,0.0906451932960026,0.359344598164605
"ENSG00000134532","B_cells",1,-0.97518132482,-0.709714706828105
"ENSG00000060982","B_cells",1,-2.26520044009127,-1.77769154184107
"ENSG00000118308","B_cells",1,-1.53679656055142,-0.689090863885126
"ENSG00000205707","B_cells",1,-1.31202471743916,-0.377553089845099
"ENSG00000133703","B_cells",0.666666666666667,-0.0903154527546999,0.399623800247879
"ENSG00000278743","B_cells",1,-1.70166981147259,-0.514572547550963
"ENSG00000123095","B_cells",0.666666666666667,-0.622160665988163,0.120137660662192
"ENSG00000123096","B_cells",1,0.651447883998023,1.19553407927202
"ENSG00000123104","B_cells",1,0.144057831815285,0.400118979834484
"ENSG00000064102","B_cells",0.833333333333333,-0.00342267438036137,0.376796857344946
"ENSG00000111790","B_cells",0.666666666666667,-0.0429990805539076,0.434653641089
"ENSG00000064115","B_cells",1,0.0141567339545845,0.41066935526417
"ENSG00000152944","B_cells",1,0.0156232510819283,0.706253832747419
"ENSG00000275764","B_cells",0.833333333333333,-0.0381708267430121,1.1636644522291
"ENSG00000211455","B_cells",0.833333333333333,-0.0248407498549517,0.647247597390664
"ENSG00000110841","B_cells",0.5,-0.487023760769875,0.182308696689988
"ENSG00000061794","B_cells",1,-0.753404921644383,-0.422041862125344
"ENSG00000087448","B_cells",0.833333333333333,-0.0748986939131009,0.651933522077349
"ENSG00000123106","B_cells",0.833333333333333,-0.468963770809648,0.0355202403058454
"ENSG00000087502","B_cells",0.833333333333333,-0.071877387352191,0.549733319518197
"ENSG00000133704","B_cells",1,0.175102352124171,0.704137837789183
"ENSG00000110888","B_cells",1,0.260094993650274,0.482371261577053
"ENSG00000013573","B_cells",1,-0.594102505879068,-0.0732460041140217
"ENSG00000139146","B_cells",0.666666666666667,-0.397252983264726,0.0597998607390648
"ENSG00000170456","B_cells",1,0.204030670440451,1.18398401050333
"ENSG00000151743","B_cells",1,0.247749380774976,0.95807451774352
"ENSG00000276900","B_cells",0.833333333333333,-0.377915710497347,1.28520905829038
"ENSG00000255760","B_cells",0.666666666666667,-0.738552718978574,0.500320886019062
"ENSG00000174718","B_cells",1,0.703197675734708,1.30809172193152
"ENSG00000276136","B_cells",1,0.308091426781091,1.33042442248069
"ENSG00000151746","B_cells",0.833333333333333,-0.678822570791673,0.111233317534172
"ENSG00000139132","B_cells",0.5,-0.704926291706212,0.383891299358469
"ENSG00000087470","B_cells",0.666666666666667,-0.390955720436236,0.20507903422138
"ENSG00000139131","B_cells",0.833333333333333,-0.766650220897043,0.249376877044543
"ENSG00000139116","B_cells",1,0.0119036678833675,0.861674365933659
"ENSG00000188906","B_cells",1,0.0507306651358626,0.870076057891673
"ENSG00000151233","B_cells",1,0.353080613691868,0.653881621646369
"ENSG00000015153","B_cells",0.833333333333333,-0.17017819487735,0.0104453616034395
"ENSG00000134283","B_cells",0.5,-0.103276491894311,0.0888604033786731
"ENSG00000139168","B_cells",1,-0.991074502594137,-0.652330970702702
"ENSG00000139174","B_cells",1,0.66014837282296,1.50058378530147
"ENSG00000129317","B_cells",0.666666666666667,-0.464678345858702,0.292165174123786
"ENSG00000198001","B_cells",0.833333333333333,-0.320964283865856,0.0635479199639892
"ENSG00000151239","B_cells",1,0.0886575162609837,0.392688902334945
"ENSG00000139173","B_cells",1,0.273325769736337,0.97559351841989
"ENSG00000177119","B_cells",1,0.419133819388428,0.72034576401997
"ENSG00000273015","B_cells",1,0.00203172800829554,0.787367959007593
"ENSG00000189079","B_cells",1,0.0520343059379966,0.496789712830601
"ENSG00000139218","B_cells",1,0.0204413380288164,0.374143218939494
"ENSG00000111371","B_cells",1,0.179938270194864,0.572712826637963
"ENSG00000134294","B_cells",1,0.244858551795213,0.99867121067477
"ENSG00000139211","B_cells",1,-0.912746237536015,-0.676045643631305
"ENSG00000179715","B_cells",0.5,-0.714103640730106,0.08989173605754
"ENSG00000005175","B_cells",0.333333333333333,-0.497135253496224,0.384134522469655
"ENSG00000211584","B_cells",0.833333333333333,-0.421868424176845,0.0375353016844966
"ENSG00000061273","B_cells",0.833333333333333,-0.649238637267521,0.0615380781953094
"ENSG00000134291","B_cells",1,-1.30956803851486,-0.505000458597789
"ENSG00000079387","B_cells",1,-0.78959414071165,-0.337053907925231
"ENSG00000152556","B_cells",0.666666666666667,-0.253100183570307,0.131789371786573
"ENSG00000177981","B_cells",1,-0.397859945317069,-0.130399170911353
"ENSG00000167528","B_cells",1,0.378941980030778,1.09547938376317
"ENSG00000139620","B_cells",1,0.305379510212744,0.705839597702277
"ENSG00000129315","B_cells",1,0.545499313434531,0.91634993059309
"ENSG00000174243","B_cells",0.5,-0.113200730769146,0.102491758572226
"ENSG00000172602","B_cells",1,-1.35235442875986,-0.207997670696261
"ENSG00000134285","B_cells",0.833333333333333,-0.558074741696667,0.180532684247094
"ENSG00000134287","B_cells",1,-0.325813174398258,-0.105665396610872
"ENSG00000181929","B_cells",1,-0.777035849187779,-0.214872874565995
"ENSG00000167548","B_cells",1,0.244752092662471,0.767431205633249
"ENSG00000167550","B_cells",0.666666666666667,-0.332776628561321,0.312661289828645
"ENSG00000139636","B_cells",1,0.273691477359338,0.647546064415988
"ENSG00000123416","B_cells",1,-1.02495874254024,-0.0683541567907042
"ENSG00000167552","B_cells",0.5,-0.181758214517719,0.466483213911699
"ENSG00000167553","B_cells",1,-1.28840616774657,-0.0642971469420841
"ENSG00000135451","B_cells",1,-2.40076073048675,-1.50727123138769
"ENSG00000123352","B_cells",1,-0.888447494015265,-0.202404291242753
"ENSG00000187778","B_cells",1,-0.406152724069939,-0.0666342980292347
"ENSG00000161791","B_cells",0.833333333333333,-1.055973944342,0.0212703286301661
"ENSG00000139644","B_cells",1,0.0977633738026338,0.365460599779199
"ENSG00000167566","B_cells",1,0.101233069739957,1.26727726963059
"ENSG00000186666","B_cells",1,0.45495122817078,1.17994070317099
"ENSG00000161800","B_cells",1,-1.02824343662154,-0.193621289213261
"ENSG00000066117","B_cells",0.666666666666667,-0.215850347018858,0.0848802878403809
"ENSG00000178449","B_cells",1,-0.766394025734169,-0.304903617683057
"ENSG00000272368","B_cells",0.833333333333333,-0.971228581820746,0.258241991287109
"ENSG00000139624","B_cells",0.833333333333333,-0.39610713683345,0.135721467377683
"ENSG00000050405","B_cells",1,-1.51650483720288,-0.808932293851674
"ENSG00000161813","B_cells",1,0.226222993762449,0.491823474452145
"ENSG00000066084","B_cells",0.833333333333333,-0.0230294343160771,0.933358805079094
"ENSG00000123268","B_cells",1,0.291248341364697,0.69694882594212
"ENSG00000185432","B_cells",0.666666666666667,-0.618020864935421,0.267682848971284
"ENSG00000110911","B_cells",0.833333333333333,-0.152188788768097,0.985055009453564
"ENSG00000050426","B_cells",0.833333333333333,-0.14740931274615,0.527263820779394
"ENSG00000110925","B_cells",1,1.01120697972605,1.98601708196224
"ENSG00000135457","B_cells",0.5,-0.524832152280329,0.271223988176253
"ENSG00000184271","B_cells",1,0.044170713404398,0.633460576157523
"ENSG00000183283","B_cells",0.5,-0.295013326329123,0.167478303407465
"ENSG00000170545","B_cells",0.666666666666667,-0.431813539038075,0.621886772986827
"ENSG00000110934","B_cells",1,-1.26343804570959,-0.472823946323937
"ENSG00000139629","B_cells",0.833333333333333,-0.684059730234065,0.0190814489369382
"ENSG00000050438","B_cells",1,-0.949276245153395,-0.162725338907616
"ENSG00000161835","B_cells",1,0.228525532499463,1.64987365810003
"ENSG00000123358","B_cells",1,0.110993211621398,0.894638752466516
"ENSG00000123395","B_cells",0.5,-0.528453190978168,0.781796724865556
"ENSG00000170421","B_cells",1,-1.75941577908194,-0.737082783382335
"ENSG00000111057","B_cells",1,-1.0631789411886,-0.206953001033824
"ENSG00000063046","B_cells",0.833333333333333,-0.00838093182471678,0.32161657131545
"ENSG00000167778","B_cells",0.5,-0.303812306931723,0.151017921375082
"ENSG00000139631","B_cells",0.5,-0.321510472740317,0.480828402563493
"ENSG00000139651","B_cells",1,0.401235496283058,1.00255800954233
"ENSG00000139626","B_cells",1,-0.614378715996117,-0.135048085023
"ENSG00000182544","B_cells",1,0.102167156526198,0.337532252931363
"ENSG00000123349","B_cells",0.833333333333333,-0.322951290475002,0.164000475380718
"ENSG00000139637","B_cells",1,-1.10561023340683,-0.374444856620642
"ENSG00000094914","B_cells",0.5,-0.334517632742102,0.290383009238783
"ENSG00000185591","B_cells",0.833333333333333,-0.231718105066102,0.81609210641518
"ENSG00000205352","B_cells",1,-0.319909476411112,-0.153223290405864
"ENSG00000197111","B_cells",0.5,-0.0859830015731955,0.219477284986295
"ENSG00000139625","B_cells",0.333333333333333,-0.374870517396468,0.566598292272537
"ENSG00000139546","B_cells",0.666666666666667,-0.0661844428468426,0.315668052444671
"ENSG00000170653","B_cells",1,-0.606231850110682,-0.247624956026443
"ENSG00000135390","B_cells",1,-0.484915478024506,-0.00764443836331807
"ENSG00000012822","B_cells",1,0.187947446501319,0.594055367724827
"ENSG00000198353","B_cells",0.666666666666667,-0.563126397431081,0.300684861799081
"ENSG00000123415","B_cells",1,-0.90416113609149,-0.463188096121764
"ENSG00000094916","B_cells",1,-0.585213226905579,-0.261944325896427
"ENSG00000135486","B_cells",1,-0.693803918007227,-0.168128474792768
"ENSG00000111481","B_cells",1,-0.861342221574351,-0.506695727914093
"ENSG00000161642","B_cells",0.333333333333333,-0.602773852711469,0.561829351996785
"ENSG00000170627","B_cells",0.666666666666667,-0.515161350720622,0.630063541541396
"ENSG00000123338","B_cells",0.5,-0.521382302941346,0.124466668751227
"ENSG00000135426","B_cells",0.833333333333333,-0.267701966401874,0.208902858745864
"ENSG00000135441","B_cells",1,-0.843433862698027,-0.367388075415907
"ENSG00000135404","B_cells",0.833333333333333,-0.571176303685419,0.201400608890939
"ENSG00000135414","B_cells",0.833333333333333,-0.281097707147975,0.692587311005897
"ENSG00000205323","B_cells",0.833333333333333,-0.357718743634166,0.0502091055360667
"ENSG00000123353","B_cells",0.833333333333333,-0.431359645817418,0.134006161901379
"ENSG00000135392","B_cells",0.666666666666667,-0.6407596108889,0.143468103638733
"ENSG00000170473","B_cells",0.333333333333333,-0.243360677343432,0.176050864663227
"ENSG00000065357","B_cells",1,0.216121851080517,0.664900364430079
"ENSG00000123374","B_cells",1,-0.55738008836712,-0.138851909146718
"ENSG00000111540","B_cells",1,0.2092050984943,0.711052399654442
"ENSG00000197728","B_cells",1,1.76778981134297,2.58716397549345
"ENSG00000170515","B_cells",1,-0.781824051700184,-0.0607198094962076
"ENSG00000229117","B_cells",0.833333333333333,-0.53923627061752,0.290348262686514
"ENSG00000135482","B_cells",1,0.567956980951373,1.68383793733134
"ENSG00000139641","B_cells",1,-0.616151705254944,-0.140695573568919
"ENSG00000196465","B_cells",0.833333333333333,-0.724282080091835,0.0765709559116496
"ENSG00000092841","B_cells",1,-0.851443427506716,-0.00348996045216587
"ENSG00000139613","B_cells",1,-0.379239007258203,-0.0590592700295183
"ENSG00000181852","B_cells",1,0.233554621916872,0.514584635627824
"ENSG00000139579","B_cells",1,-1.45826155831093,-0.809073723607167
"ENSG00000139645","B_cells",1,0.111959208288835,0.719259884196333
"ENSG00000135469","B_cells",1,0.0353430053125905,0.766094166451992
"ENSG00000062485","B_cells",0.5,-0.163714293338557,0.300923224750452
"ENSG00000257303","B_cells",0.833333333333333,-0.266309706154672,1.03050750117651
"ENSG00000257727","B_cells",1,-0.796159337998607,-0.0316483632206452
"ENSG00000135473","B_cells",0.666666666666667,-0.396351171127094,0.236827043453529
"ENSG00000110944","B_cells",1,0.00931302967465442,0.258300390830409
"ENSG00000170581","B_cells",0.5,-0.0336524160742604,0.457956163385207
"ENSG00000111602","B_cells",1,-0.844861356020249,-0.364668379574935
"ENSG00000176422","B_cells",0.833333333333333,-0.115575940574804,0.497741507891972
"ENSG00000076108","B_cells",0.666666666666667,-0.296406199864086,0.245619267527172
"ENSG00000110955","B_cells",1,-0.53489540891213,-0.0911584748791237
"ENSG00000110958","B_cells",0.833333333333333,-0.0942831678889231,0.575865794348251
"ENSG00000196531","B_cells",0.833333333333333,-0.775655624508344,0.104537917920428
"ENSG00000198056","B_cells",1,-0.338657269761594,-0.122331436064664
"ENSG00000166860","B_cells",1,0.303523038843867,1.2430098587864
"ENSG00000166881","B_cells",1,0.189593817743266,0.705306024472239
"ENSG00000166886","B_cells",0.5,-0.368511098953891,0.605458142268034
"ENSG00000166888","B_cells",0.5,-0.164937852347235,0.303243788873616
"ENSG00000182199","B_cells",1,-1.11704240278047,-0.746103224259909
"ENSG00000185482","B_cells",1,-2.37959868317906,-0.547932645386985
"ENSG00000179912","B_cells",0.666666666666667,-0.14486945397574,0.211471712037078
"ENSG00000123329","B_cells",0.666666666666667,-0.242790612893485,0.166756518617898
"ENSG00000166986","B_cells",0.833333333333333,-0.329786864036643,0.0336712651689979
"ENSG00000175197","B_cells",0.333333333333333,-0.248683226204879,0.473907639278233
"ENSG00000166987","B_cells",0.833333333333333,-0.0712060309962546,0.40142468188277
"ENSG00000175203","B_cells",1,-0.91425045553409,-0.250004250572322
"ENSG00000166908","B_cells",1,0.629669280290151,1.61722659400761
"ENSG00000135506","B_cells",1,-0.456962547952329,-0.0595049795194198
"ENSG00000135439","B_cells",0.833333333333333,-0.475568379720794,0.0728061982691126
"ENSG00000135452","B_cells",1,0.176223952426079,0.447632236964106
"ENSG00000135446","B_cells",1,-0.954282677371644,-0.108899151129911
"ENSG00000139266","B_cells",0.833333333333333,-0.173882262804601,0.386088831582518
"ENSG00000123297","B_cells",0.833333333333333,-0.726001541597315,0.0678604516273982
"ENSG00000175215","B_cells",1,0.104398802849205,0.446929326342679
"ENSG00000257698","B_cells",1,-3.65530984755069,-1.21946093128729
"ENSG00000166896","B_cells",1,-0.912597115327299,-0.229946673641367
"ENSG00000118596","B_cells",1,0.0405246375988852,0.748769963174532
"ENSG00000135655","B_cells",0.666666666666667,-0.236507037153102,0.200546059921251
